x-axis,1,2
second,Volt,Volt
+1.101400E+00,+67.889E-03,+43.945E-03
+1.102750E+00,+74.673E-03,+40.427E-03
+1.104100E+00,+75.427E-03,+44.950E-03
+1.105450E+00,+82.714E-03,+57.010E-03
+1.106800E+00,+79.196E-03,+68.065E-03
+1.108150E+00,+80.955E-03,+88.166E-03
+1.109500E+00,+61.357E-03,+80.126E-03
+1.110850E+00,+82.965E-03,+112.286E-03
+1.112200E+00,+93.518E-03,+126.608E-03
+1.113550E+00,+90.754E-03,+124.347E-03
+1.114900E+00,+93.518E-03,+115.804E-03
+1.116250E+00,+93.518E-03,+93.442E-03
+1.117600E+00,+64.623E-03,+49.472E-03
+1.118950E+00,+77.437E-03,+47.965E-03
+1.120300E+00,+89.246E-03,+51.985E-03
+1.121650E+00,+94.774E-03,+53.241E-03
+1.123000E+00,+83.216E-03,+60.779E-03
+1.124350E+00,+89.497E-03,+81.131E-03
+1.125700E+00,+77.437E-03,+91.683E-03
+1.127050E+00,+77.437E-03,+102.739E-03
+1.128400E+00,+93.518E-03,+122.588E-03
+1.129750E+00,+94.271E-03,+127.613E-03
+1.131100E+00,+90.000E-03,+116.307E-03
+1.132450E+00,+77.437E-03,+86.910E-03
+1.133800E+00,+69.397E-03,+58.266E-03
+1.135150E+00,+62.111E-03,+38.668E-03
+1.136500E+00,+86.482E-03,+52.236E-03
+1.137850E+00,+85.477E-03,+51.734E-03
+1.139200E+00,+62.111E-03,+50.980E-03
+1.140550E+00,+70.653E-03,+65.804E-03
+1.141900E+00,+73.417E-03,+83.643E-03
+1.143250E+00,+70.653E-03,+94.447E-03
+1.144600E+00,+91.256E-03,+123.342E-03
+1.145950E+00,+94.271E-03,+131.633E-03
+1.147300E+00,+99.799E-03,+130.628E-03
+1.148650E+00,+83.216E-03,+100.226E-03
+1.150000E+00,+85.477E-03,+84.899E-03
+1.151350E+00,+66.131E-03,+44.447E-03
+1.152700E+00,+85.477E-03,+55.503E-03
+1.154050E+00,+84.221E-03,+47.965E-03
+1.155400E+00,+85.477E-03,+60.025E-03
+1.156750E+00,+86.482E-03,+69.573E-03
+1.158100E+00,+92.010E-03,+83.643E-03
+1.159450E+00,+61.357E-03,+78.618E-03
+1.160800E+00,+92.764E-03,+118.568E-03
+1.162150E+00,+93.518E-03,+128.367E-03
+1.163500E+00,+93.518E-03,+124.347E-03
+1.164850E+00,+81.457E-03,+102.990E-03
+1.166200E+00,+73.417E-03,+74.347E-03
+1.167550E+00,+68.894E-03,+50.729E-03
+1.168900E+00,+65.377E-03,+36.156E-03
+1.170250E+00,+110.854E-03,+74.347E-03
+1.171600E+00,+88.744E-03,+57.513E-03
+1.172950E+00,+73.417E-03,+56.508E-03
+1.174300E+00,+81.457E-03,+79.121E-03
+1.175650E+00,+78.945E-03,+93.442E-03
+1.177000E+00,+81.457E-03,+104.246E-03
+1.178350E+00,+90.251E-03,+124.849E-03
+1.179700E+00,+100.050E-03,+131.131E-03
+1.181050E+00,+104.322E-03,+126.859E-03
+1.182400E+00,+93.518E-03,+102.487E-03
+1.183750E+00,+86.231E-03,+76.106E-03
+1.185100E+00,+80.704E-03,+55.503E-03
+1.186450E+00,+75.930E-03,+46.457E-03
+1.187800E+00,+86.482E-03,+50.226E-03
+1.189150E+00,+89.497E-03,+64.045E-03
+1.190500E+00,+83.970E-03,+70.327E-03
+1.191850E+00,+82.965E-03,+90.678E-03
+1.193200E+00,+76.683E-03,+97.714E-03
+1.194550E+00,+94.271E-03,+124.849E-03
+1.195900E+00,+97.538E-03,+128.618E-03
+1.197250E+00,+98.794E-03,+128.116E-03
+1.198600E+00,+83.970E-03,+100.980E-03
+1.199950E+00,+73.417E-03,+72.085E-03
+1.201300E+00,+77.437E-03,+59.523E-03
+1.202650E+00,+81.457E-03,+49.221E-03
+1.204000E+00,+96.030E-03,+60.025E-03
+1.205350E+00,+90.251E-03,+64.548E-03
+1.206700E+00,+92.513E-03,+78.869E-03
+1.208050E+00,+91.005E-03,+92.186E-03
+1.209400E+00,+71.910E-03,+89.673E-03
+1.210750E+00,+94.271E-03,+121.332E-03
+1.212100E+00,+106.080E-03,+140.427E-03
+1.213450E+00,+102.814E-03,+134.899E-03
+1.214800E+00,+104.070E-03,+126.608E-03
+1.216150E+00,+101.055E-03,+102.990E-03
+1.217500E+00,+93.518E-03,+80.377E-03
+1.218850E+00,+97.538E-03,+65.302E-03
+1.220200E+00,+100.804E-03,+63.040E-03
+1.221550E+00,+101.558E-03,+68.568E-03
+1.222900E+00,+82.462E-03,+56.759E-03
+1.224250E+00,+65.377E-03,+57.010E-03
+1.225600E+00,+79.196E-03,+85.653E-03
+1.226950E+00,+90.251E-03,+108.769E-03
+1.228300E+00,+97.286E-03,+127.864E-03
+1.229650E+00,+108.090E-03,+145.452E-03
+1.231000E+00,+108.844E-03,+141.181E-03
+1.232350E+00,+98.291E-03,+119.573E-03
+1.233700E+00,+89.497E-03,+88.920E-03
+1.235050E+00,+90.754E-03,+68.065E-03
+1.236400E+00,+107.337E-03,+69.573E-03
+1.237750E+00,+100.553E-03,+66.055E-03
+1.239100E+00,+106.583E-03,+72.839E-03
+1.240450E+00,+92.513E-03,+76.106E-03
+1.241800E+00,+100.050E-03,+102.487E-03
+1.243150E+00,+81.457E-03,+98.467E-03
+1.244500E+00,+105.327E-03,+131.884E-03
